Date,Open,High,Low,Close,Adj Close,Volume
2012-11-01,22.990000,23.719999,21.459999,23.610001,20.796043,13029500
2012-12-01,23.650000,23.930000,22.500000,22.879999,20.153048,9950300
2013-01-01,23.350000,23.730000,22.889999,23.570000,20.920168,12278000
2013-02-01,23.750000,23.750000,21.840000,22.950001,20.369873,16298000
2013-03-01,22.830000,24.889999,22.660000,24.840000,22.047394,13200100
2013-04-01,24.740000,25.180000,23.280001,25.180000,22.520134,14385600
2013-05-01,25.200001,28.030001,25.080000,27.139999,24.273087,20677200
2013-06-01,27.139999,27.190001,25.650000,26.580000,23.772242,16006000
2013-07-01,26.709999,29.020000,26.650000,28.940001,26.059486,9370800
2013-08-01,29.120001,31.950001,28.549999,29.760000,26.797869,14559600
2013-09-01,30.030001,31.930000,29.219999,31.750000,28.589796,10856400
2013-10-01,31.809999,35.639999,31.090000,35.160000,31.877596,12149200
2013-11-01,35.200001,40.360001,34.119999,38.150002,34.588467,16982000
2013-12-01,38.330002,40.000000,37.759998,39.520000,35.830566,15639700
2014-01-01,39.529999,39.810001,35.889999,36.290001,33.082409,22491200
2014-02-01,36.310001,37.889999,34.939999,37.759998,34.422485,13046700
2014-03-01,37.400002,39.000000,35.939999,37.139999,33.857285,13608800
2014-04-01,37.290001,38.340000,35.349998,38.340000,35.144016,11403100
2014-05-01,38.340000,41.430000,37.930000,41.020000,37.600609,11710700
2014-06-01,41.130001,42.320000,40.290001,41.639999,38.168922,11507700
2014-07-01,41.689999,42.299999,40.150002,40.369999,37.194328,10940500
2014-08-01,40.209999,42.560001,39.430000,42.540001,39.193638,14267000
2014-09-01,42.520000,43.400002,41.070000,41.630001,38.355209,10705100
2014-10-01,41.650002,44.130001,38.279999,43.930000,40.730156,12634900
2014-11-01,43.980000,45.959999,43.669998,45.290001,41.991089,9225600
2014-12-01,45.180000,46.779999,43.080002,46.180000,42.816257,10792200
2015-01-01,46.250000,48.990002,44.639999,47.990002,44.762463,12943800
2015-02-01,48.150002,53.970001,47.209999,53.230000,49.650051,16528100
2015-03-01,53.180000,55.119999,50.910000,55.009998,51.310333,12179900
2015-04-01,54.830002,55.779999,52.400002,53.919998,50.556648,10506300
2015-05-01,54.160000,54.930000,50.549999,54.180000,50.800438,15264300
2015-06-01,54.320000,54.730000,49.669998,50.009998,46.890545,12511900
2015-07-01,50.310001,54.680000,50.310001,54.270000,51.149639,13514900
2015-08-01,54.360001,59.509998,49.009998,52.790001,49.754734,13970700
2015-09-01,51.700001,56.259998,50.410000,55.349998,52.167542,17436300
2015-10-01,55.490002,60.110001,54.200001,59.580002,56.477806,12549400
2015-11-01,59.570000,59.750000,54.110001,54.980000,52.117313,17392700
2015-12-01,55.200001,55.380001,52.200001,53.730000,50.932392,16863700
2016-01-01,52.910000,54.000000,48.560001,53.560001,51.062645,14530500
2016-02-01,53.169998,57.060001,50.299999,56.130001,53.512814,16102500
2016-03-01,56.549999,59.650002,55.529999,59.310001,56.544537,10326200
2016-04-01,59.009998,61.060001,58.200001,59.840000,57.353279,12867900
2016-05-01,59.939999,66.050003,57.919998,64.190002,61.522514,32331700
2016-06-01,63.959999,65.199997,61.410000,65.199997,62.490540,17730900
2016-07-01,65.250000,68.440002,64.959999,67.680000,65.171638,10172800
2016-08-01,67.739998,70.150002,66.389999,69.300003,66.731598,16404900
2016-09-01,69.309998,71.739998,67.269997,67.790001,65.277565,13241700
2016-10-01,67.660004,68.239998,63.720001,64.660004,62.558701,10455900
2016-11-01,64.680000,66.989998,59.860001,64.739998,62.636105,14912000
2016-12-01,64.720001,67.080002,63.279999,66.300003,64.145401,9568800
2017-01-01,66.519997,67.889999,65.220001,66.529999,64.692574,7578800
2017-02-01,67.000000,70.610001,65.519997,69.330002,67.415245,11842400
2017-03-01,69.650002,70.809998,66.820000,67.949997,66.073341,9151800
2017-04-01,67.839996,70.489998,66.489998,69.940002,68.337044,7667500
2017-05-01,70.000000,76.029999,68.160004,75.889999,74.150665,12478500
2017-06-01,76.000000,78.000000,73.550003,75.559998,73.828232,10484100
2017-07-01,75.739998,76.870003,73.910004,75.860001,74.451141,7028700
2017-08-01,76.190002,78.239998,71.580002,78.129997,76.678970,11043900
2017-09-01,78.139999,82.019997,77.470001,80.820000,79.319023,8837900
2017-10-01,80.760002,86.220001,80.699997,85.919998,84.712990,7879500
2017-11-01,86.139999,91.750000,85.879997,88.660004,87.414505,19851000
2017-12-01,90.110001,92.440002,88.120003,90.580002,89.307541,9110300
2018-01-01,90.720001,97.540001,90.379997,96.410004,95.444962,8072400
2018-02-01,96.290001,102.199997,87.510002,100.379997,99.375221,14516500
2018-03-01,100.529999,110.050003,98.540001,109.690002,108.592026,20242200
2018-04-01,109.110001,112.589996,105.879997,107.209999,106.495537,14215200
2018-05-01,107.199997,118.360001,106.510002,115.449997,114.680626,18382700
2018-06-01,116.300003,119.989998,113.209999,115.099998,114.332954,48848000
2018-07-01,114.510002,120.650002,112.230003,112.980003,112.582130,14553400
2018-08-01,112.980003,135.649994,111.650002,135.139999,134.664093,20275900
2018-09-01,135.250000,138.240005,130.830002,131.949997,131.485321,14255400
2018-10-01,132.649994,133.699997,111.360001,116.940002,116.940002,20262900
