Date,Open,High,Low,Close,Adj Close,Volume
2012-11-01,25.912001,26.782000,25.214001,26.430000,21.121437,42161500
2012-12-01,26.448000,27.080000,24.544001,24.761999,19.788460,150972000
2013-01-01,25.134001,27.944000,24.806000,27.750000,22.176308,147321500
2013-02-01,27.969999,31.694000,27.712000,30.964001,24.744770,127333500
2013-03-01,30.865999,32.762001,30.462000,32.613998,26.063354,61330000
2013-04-01,32.493999,32.703999,30.024000,32.585999,26.040983,66965000
2013-05-01,31.900000,35.820000,31.690001,34.242001,27.364368,80594500
2013-06-01,34.284000,36.824001,32.590000,35.551998,28.411253,75937000
2013-07-01,35.919998,36.778000,34.708000,36.490002,29.160856,69298000
2013-08-01,36.801998,37.756001,35.714001,35.950001,28.729307,58443000
2013-09-01,36.445999,36.990002,35.452000,36.284000,28.996220,54899500
2013-10-01,36.217999,39.706001,35.820000,38.546001,30.803896,82711500
2013-11-01,38.936001,43.625999,38.442001,42.658001,34.089993,95987000
2013-12-01,42.765999,45.414001,42.074001,44.984001,35.948799,94125500
2014-01-01,44.832001,45.900002,40.202000,41.757999,33.874607,114675500
2014-02-01,41.636002,43.966000,40.580002,41.768002,33.882721,88025000
2014-03-01,41.481998,43.868000,39.068001,39.566002,32.096436,101863500
2014-04-01,39.518002,41.245998,37.660000,40.888000,33.692425,105372000
2014-05-01,40.956001,41.400002,37.380001,39.279999,32.367409,102177000
2014-06-01,39.400002,40.599998,37.139999,37.779999,31.131382,97731000
2014-07-01,37.967999,39.841999,36.480000,38.444000,32.234768,106832500
2014-08-01,38.402000,38.948002,37.056000,37.799999,31.694780,80003500
2014-09-01,37.990002,41.026001,36.854000,39.009998,32.709354,89995500
2014-10-01,39.009998,41.660000,38.683998,41.658001,35.536446,99785000
2014-11-01,41.689999,45.332001,41.689999,45.198002,38.556252,73047000
2014-12-01,45.202000,45.757999,42.939999,43.858002,37.413158,78656500
2015-01-01,44.077999,44.770000,40.448002,41.146000,35.613060,21356600
2015-02-01,41.416000,48.009998,41.113998,47.071999,40.742184,14363700
2015-03-01,46.978001,47.984001,45.175999,46.653999,40.380402,20779700
2015-04-01,46.532001,47.077999,44.231998,44.905998,39.422661,19286500
2015-05-01,44.849998,48.396000,44.807999,47.355999,41.573494,18080900
2015-06-01,47.498001,48.591999,44.382000,44.722000,39.261116,18170600
2015-07-01,45.037998,46.793999,44.318001,45.608002,40.669144,11687700
2015-08-01,45.773998,49.278000,44.056000,45.681999,40.735126,20416600
2015-09-01,44.911999,47.632000,44.698002,46.998001,41.908619,41047600
2015-10-01,46.801998,52.535999,44.928001,50.480000,45.739647,59661000
2015-11-01,50.304001,53.348000,50.150002,51.967999,47.087910,50862500
2015-12-01,52.304001,53.200001,48.074001,51.251999,46.439148,70751200
2016-01-01,50.450001,52.806000,48.068001,52.759998,48.551872,38890800
2016-02-01,52.658001,53.778000,45.698002,47.692001,43.888096,37199400
2016-03-01,46.563999,48.074001,45.444000,47.028000,43.277061,24809900
2016-04-01,46.972000,48.925999,45.875999,48.006001,44.987244,17630500
2016-05-01,48.105999,54.389999,47.619999,54.223999,50.814232,31350100
2016-06-01,54.223999,54.223999,48.150002,51.192001,47.972900,26958600
2016-07-01,50.984001,53.228001,50.178001,52.840000,50.338337,9090400
2016-08-01,52.939999,56.650002,52.450001,56.403999,53.733608,15849600
2016-09-01,56.514000,57.403999,53.416000,53.872002,51.321480,12401700
2016-10-01,53.667999,54.501999,52.619999,54.077999,52.307018,12318400
2016-11-01,53.599998,58.700001,52.265999,55.400002,53.585724,61068300
2016-12-01,55.500000,59.860001,55.380001,56.419998,54.572323,59348000
2017-01-01,56.900002,58.869999,55.799999,58.360001,56.772743,42743500
2017-02-01,58.419998,60.540001,56.799999,57.130001,55.576195,63113100
2017-03-01,57.830002,61.980000,57.610001,59.869999,58.241673,70334400
2017-04-01,60.049999,61.549999,58.799999,60.200001,58.757263,47255900
2017-05-01,60.500000,61.020000,57.910000,60.189999,58.747498,53873000
2017-06-01,60.650002,66.730003,60.110001,65.919998,64.340164,62796500
2017-07-01,66.070000,67.480003,65.190002,66.709999,65.313896,47038800
2017-08-01,66.790001,67.309998,63.220001,64.669998,63.316586,43566000
2017-09-01,64.839996,68.879997,63.930000,68.699997,67.262245,41184400
2017-10-01,68.860001,71.239998,64.910004,66.099998,65.108887,79560700
2017-11-01,66.199997,71.800003,65.279999,66.080002,65.089180,90934600
2017-12-01,71.349998,72.989998,69.300003,70.559998,69.502014,52940500
2018-01-01,70.769997,76.139999,69.559998,73.839996,73.144295,49797800
2018-02-01,74.010002,75.290001,66.919998,73.080002,72.391472,64982900
2018-03-01,73.040001,76.300003,70.290001,72.519997,71.836739,61333600
2018-04-01,72.489998,75.080002,69.800003,72.459999,72.007545,47443700
2018-05-01,72.239998,73.050003,67.699997,70.889999,70.447350,58406700
2018-06-01,71.620003,76.690002,71.599998,73.550003,73.090744,49893700
2018-07-01,73.309998,77.220001,72.209999,73.910004,73.682907,39713200
2018-08-01,74.050003,76.309998,72.059998,76.230003,75.995781,51578400
2018-09-01,76.309998,78.480003,74.660004,74.889999,74.659889,48161800
2018-10-01,75.019997,77.379997,72.110001,77.040001,77.040001,77219200
