Date,Open,High,Low,Close,Adj Close,Volume
2012-05-01,64.849998,65.639999,56.209999,57.099998,49.097286,90845100
2012-06-01,56.349998,60.320000,54.939999,60.090000,51.668240,88963400
2012-07-01,59.790001,61.119999,56.230000,60.299999,51.848797,61528000
2012-08-01,60.439999,61.980000,58.689999,61.599998,52.966606,49672900
2012-09-01,61.599998,70.650002,60.689999,70.029999,60.215122,64113100
2012-10-01,69.989998,71.790001,66.220001,67.410004,57.962311,72324100
2012-11-01,67.419998,69.250000,64.300003,67.919998,59.080605,55847900
2012-12-01,68.139999,71.500000,65.199997,66.500000,57.845390,69320100
2013-01-01,67.589996,72.870003,67.550003,71.889999,62.533916,57769100
2013-02-01,72.489998,75.970001,71.580002,74.360001,64.682480,46725400
2013-03-01,74.129997,78.459999,72.419998,75.970001,66.082939,52750300
2013-04-01,76.070000,81.449997,74.190002,81.440002,70.841049,65806700
2013-05-01,81.440002,84.220001,78.739998,82.110001,72.191132,60586600
2013-06-01,82.480003,83.300003,69.000000,71.959999,63.267246,77034300
2013-07-01,72.139999,76.620003,71.389999,73.809998,64.893768,78276600
2013-08-01,74.209999,74.970001,70.500000,72.250000,63.522221,66314900
2013-09-01,72.720001,78.339996,72.360001,73.639999,64.744308,70562800
2013-10-01,73.540001,75.260002,69.779999,73.500000,64.621216,69020600
2013-11-01,73.889999,79.449997,72.330002,77.470001,69.014503,61371800
2013-12-01,77.419998,83.449997,73.790001,82.220001,73.246063,75326700
2014-01-01,81.500000,85.879997,78.820000,79.879997,71.161461,70394800
2014-02-01,80.019997,84.750000,77.419998,83.349998,74.252716,47342400
2014-03-01,82.559998,84.690002,76.250000,79.720001,71.018913,69509700
2014-04-01,79.599998,80.389999,76.360001,80.220001,71.464348,71963300
2014-05-01,80.180000,81.489998,77.709999,81.449997,73.432388,42588900
2014-06-01,81.099998,84.559998,79.769997,80.839996,72.882431,60237800
2014-07-01,81.089996,81.690002,78.849998,79.279999,71.475998,50873500
2014-08-01,78.849998,81.989998,76.870003,81.059998,73.080780,42921000
2014-09-01,80.949997,82.160004,77.559998,81.320000,73.315186,67907500
2014-10-01,81.180000,81.419998,73.980003,81.120003,73.134880,75168600
2014-11-01,81.029999,86.489998,80.669998,86.330002,78.888428,43764800
2014-12-01,85.879997,91.940002,81.660004,89.309998,81.611557,62619800
2015-01-01,89.669998,91.339996,83.860001,84.029999,76.786682,54791100
2015-02-01,84.419998,91.440002,83.470001,90.029999,82.269485,41471000
2015-03-01,90.029999,94.980003,86.400002,93.690002,85.613998,68493200
2015-04-01,93.559998,96.779999,92.129997,92.650002,84.663643,48838700
2015-05-01,93.320000,97.949997,92.589996,96.040001,89.677742,39457200
2015-06-01,96.180000,100.470001,94.250000,96.779999,90.368713,49597500
2015-07-01,97.739998,103.989998,96.309998,103.110001,96.279373,48475700
2015-08-01,103.169998,105.370003,88.430000,94.269997,88.024986,56961700
2015-09-01,91.879997,99.940002,91.680000,98.260002,91.750687,59946500
2015-10-01,98.470001,109.860001,96.309998,107.199997,100.098427,55459300
2015-11-01,107.080002,108.430000,103.019997,107.220001,101.192795,46891900
2015-12-01,107.290001,109.650002,101.910004,104.500000,98.625694,54942500
2016-01-01,102.620003,105.650002,97.139999,105.540001,99.607224,66080100
2016-02-01,104.750000,106.800003,91.400002,100.260002,94.624046,72139000
2016-03-01,101.379997,116.510002,101.000000,115.400002,108.912971,68405700
2016-04-01,114.760002,116.519997,111.790001,112.919998,106.572372,49554800
2016-05-01,112.900002,119.720001,112.250000,118.970001,113.372498,37869000
2016-06-01,118.970001,120.779999,108.660004,113.290001,107.959740,50791400
2016-07-01,113.660004,118.000000,111.330002,112.809998,107.502319,43789100
2016-08-01,112.580002,116.199997,111.730003,115.000000,109.589279,42254000
2016-09-01,114.750000,124.959999,108.830002,122.169998,116.421936,58680100
2016-10-01,121.589996,122.470001,114.510002,116.239998,110.770935,49981000
2016-11-01,116.500000,121.529999,114.660004,119.430000,114.994759,54922800
2016-12-01,119.500000,125.720001,116.089996,117.129997,112.780167,49326700
2017-01-01,117.379997,118.360001,112.610001,113.870003,109.641243,52903500
2017-02-01,113.800003,123.430000,112.309998,122.500000,117.950745,38174000
2017-03-01,123.239998,126.529999,118.300003,119.879997,115.428032,65634500
2017-04-01,118.000000,121.349998,114.820000,121.300003,116.795319,42329500
2017-05-01,121.370003,124.599998,119.410004,124.470001,121.090965,40493000
2017-06-01,124.930000,128.470001,119.099998,123.680000,120.322418,56422800
2017-07-01,123.820000,129.699997,122.029999,128.820007,125.322884,33694900
2017-08-01,129.100006,130.919998,127.260002,130.759995,127.210197,34600500
2017-09-01,130.949997,138.699997,129.100006,135.070007,131.403214,50820700
2017-10-01,135.229996,143.779999,133.660004,142.360001,138.495300,41387500
2017-11-01,142.259995,148.600006,141.470001,148.009995,145.386520,34120000
2017-12-01,147.699997,158.440002,145.750000,153.089996,150.376480,40816400
2018-01-01,153.500000,162.600006,152.779999,160.699997,157.851608,42188200
2018-02-01,160.160004,165.580002,148.789993,161.009995,158.156097,43864100
2018-03-01,161.279999,164.300003,147.160004,153.500000,150.779221,66273100
2018-04-01,151.820007,155.699997,146.050003,151.199997,148.519989,42164300
2018-05-01,151.089996,157.649994,149.139999,155.740005,154.329468,36823100
2018-06-01,156.940002,165.559998,155.300003,163.589996,162.108353,57775600
2018-07-01,161.899994,168.949997,158.080002,159.330002,157.886948,42665600
2018-08-01,160.309998,169.919998,157.839996,169.070007,167.538727,37590000
2018-09-01,168.759995,175.639999,167.500000,170.199997,168.658493,40698200
2018-10-01,171.139999,174.820007,150.630005,157.619995,156.192429,53970000
