Date,Open,High,Low,Close,Adj Close,Volume
2017-04-01,235.800003,239.529999,232.509995,238.080002,231.527603,1539328300
2017-05-01,238.679993,242.080002,235.429993,241.440002,234.795120,1492547000
2017-06-01,241.970001,245.009995,239.960007,241.800003,235.145218,1570792100
2017-07-01,242.880005,248.000000,240.339996,246.770004,241.148727,1055908800
2017-08-01,247.460007,248.910004,241.830002,247.490005,241.852310,1554867400
2017-09-01,247.919998,251.320007,244.949997,251.229996,245.507111,1286405100
2017-10-01,251.490005,257.890015,251.289993,257.149994,252.539352,1320624600
2017-11-01,258.040009,266.049988,255.630005,265.010010,260.258484,1365620900
2017-12-01,264.760010,268.600006,260.760010,266.859985,262.075256,1715222900
2018-01-01,267.839996,286.630005,267.399994,281.899994,278.260712,1981602400
2018-02-01,281.070007,283.059998,252.919998,271.649994,268.143005,2923722000
2018-03-01,271.410004,280.410004,257.829987,263.149994,259.752716,2323561800
2018-04-01,262.549988,271.299988,254.669998,264.510010,262.140900,1998466500
2018-05-01,263.869995,274.250000,259.049988,270.940002,268.513306,1599196300
2018-06-01,272.410004,279.480011,268.489990,271.279999,268.850250,1595428200
2018-07-01,269.510010,284.369995,269.239990,281.329987,280.062195,1266892500
2018-08-01,281.559998,291.739990,279.160004,290.309998,289.001740,1308333100
2018-09-01,289.839996,293.940002,286.709991,290.720001,289.409912,1228103300
2018-10-01,292.109985,293.209991,259.850006,270.630005,270.630005,3024345800
